,Date,Price,Symbol,Volume RSI,Price RSI,20 SMA,50 SMA,(x) 20 SMA,(x) 50 SMA,50 EMA,200 EMA,(x) 50 EMA,(x) 200 EMA,50/200 MACD SMA,50/200 MACD EMA,BOLU,BOLD,(x) BOLU,(x) BOLD,Price Rate of Change,Stochastic Oscillator,Williams R,VIX,Index Dividend Yield,Index P/E,Index P/Book,1 Day Return,Gain/Loss Flag,Up/Down Indicator,7 Day Return,30 Day Return,90 Day Return
849,2019-05-22,49.9900016784668,ENB.TO,-0.08460895715239485,0.031422634113629784,0.06011196211945003,0.5485475476797381,49.79400005340576,49.49180015563965,0.6401265214491477,0.4933042845793433,49.31596779770303,46.96388175294896,0.8332332571656456,0.5910876571733489,0.12219281590160788,0.007830530284902744,50.90431165758854,48.62135515149348,0.31130179289338805,0.10238660380436555,-0.10238660380436512,0.14686594941892753,0.5822401647961165,-0.6912714536061949,-0.7695325090165697,-0.0036007261278672154,-1,1.0,-0.004600987181656135,-0.04660935692783352,-0.06981399402453015
850,2019-05-23,49.810001373291016,ENB.TO,0.785141841579071,0.481248859805361,0.24493027024523284,0.7929256853197972,49.73200016021728,49.50540016174316,0.9223426067777128,0.8157482558625312,49.335341663412365,46.99220135116132,0.8274717669468233,0.5237760145793027,0.09114066115443675,-0.3623354533392888,50.709500537180155,48.69649960014895,-0.8409883058730574,-0.42140147440333375,0.42140147440333253,1.2513451410478615,1.1997317230698141,-1.4157598259150728,-1.529745089844935,0.010841138043405696,-1,1.0,-0.047982395873357175,-0.04456938685999545,-0.06645254531283462
851,2019-05-24,50.349998474121094,ENB.TO,1.1263944243408504,0.6055228856266808,-0.733331121861805,0.02309482890417378,49.697000122070314,49.53020011901855,0.10220716870409784,-0.06265804800846084,49.37513212657741,47.02561226780769,0.852860145970091,0.5324832393143879,-0.9124199244474058,0.34621454020442083,50.56549177978005,48.778508337204,-0.5275706568361628,0.7605523932958704,-0.7605523932958684,0.6857706100185008,1.1879756371148302,-1.3218205641643086,-1.3185132902879735,0.007149962686425759,1,1.0,-0.04905655374101725,-0.06434951265062705,-0.09652426897594069
939,2019-09-30,46.5,ENB.TO,0.5169790740410045,-0.9581667879119169,-0.2257653567224891,-1.3647697621020156,46.20550003051758,45.23220001220703,-0.964153097163864,-0.848467622196083,45.95604205217955,46.42187192643927,-1.2290114185610301,-0.2065024863488353,-0.14790060398629204,0.2671878089007238,48.01130358499079,44.44936294434677,-0.03721388477521931,-0.5633712644741933,0.5633712644741916,0.10848578874644062,-0.10866766387947539,-0.007529673045501141,-0.21970405687332553,0.0,-1,1.0,0.008172065980972754,0.0896773799773185,0.20709679716376805
940,2019-10-01,46.5,ENB.TO,0.09563641580601251,-0.9153494470565987,-0.1638915897742696,-1.3258264978741123,46.300500106811526,45.22620002746582,-0.9332799711806057,-0.8572929486030548,45.9773737364078,46.42264932020605,-1.2170285002304095,-0.1463180165096997,-0.21273414225617746,0.05121706368863318,47.922972625475424,44.7226940055874,1.704639063406343,-0.5580244032885864,0.5580244032885853,0.9590841802888053,0.715966831264397,-0.712825628223735,-0.8575995156612718,-0.021720394011466748,-1,3.0,0.019354871524277506,0.10473115982547876,0.22021508985950078
941,2019-10-02,45.4900016784668,ENB.TO,0.2523376295476697,-1.0239548084121897,0.6336015052679311,-0.6777611828476255,46.349500274658205,45.1992000579834,-0.20800881006717328,-0.14849921253124812,45.958261106684624,46.41336924416884,-1.2155709676774848,-0.13422441533005192,0.3046380711523806,-0.9154976970824958,47.82061983916866,44.929713692528935,-0.6813313841664893,-1.3495121532164853,1.3495121532164827,1.648431814892314,1.7693363020521626,-1.6478529167478593,-1.7804453816835233,0.007693964853968449,-1,5.0,0.04242682829779065,0.09914262816279629,0.2506044689063611
942,2019-10-03,45.84000015258789,ENB.TO,0.1965703663411158,-1.0396681655705162,0.3724341497736626,-0.8951084573824645,46.38750019073486,45.18520004272461,-0.47101295583111064,-0.43104492676883227,45.95362342221025,46.40766407907849,-1.2080008090357914,-0.10302962828619348,0.04481048618661319,-0.6995366035225137,47.761780286543754,45.042219932165565,-0.8994949407382761,-0.929852175869021,0.929852175869019,1.073207814974268,1.1724492371956128,-1.1652543903809793,-1.2433528578642588,0.010689390855927794,1,3.0,0.02748687428750074,0.10187605046684656,0.24629146766898335
943,2019-10-04,46.33000183105469,ENB.TO,0.18713942935170877,-0.9029845570413313,0.015589627003283216,-1.1757847092260083,46.4415002822876,45.19160011291504,-0.8156617623801078,-0.8176797157602048,45.968383359811995,46.406891320391686,-1.1911413937228428,-0.044886079650739825,-0.30544200447381653,-0.42384698605339277,47.68848460140672,45.216182299228045,-0.09016438075343362,-0.360981097985508,0.3609810979855068,0.2773324051608661,0.3245639950940636,-0.3373995367866805,-0.5639648329227573,0.0004316132587114385,1,3.0,0.01769910775774175,0.08482616738953541,0.20332393258467674
944,2019-10-07,46.349998474121094,ENB.TO,0.9823770125603222,-0.9002401527580514,0.02308582370044308,-1.1373988255165266,46.49400024414062,45.23520011901856,-0.8175432730063912,-0.8602164845327658,45.98334865841235,46.40632522241885,-1.1484835405162594,0.01676562260125554,-0.37427020122580557,-0.520658380909417,47.615613444159266,45.38238663722095,-0.041951010011834246,-0.3157080671131466,0.31570806711314586,0.5615875496731548,0.5789812992843641,-0.5848823034438039,-0.7033783336823595,0.0,1,1.0,0.013376542977195038,0.07745415902424035,0.20884575240235304
945,2019-10-08,46.349998474121094,ENB.TO,0.5439273135889943,-0.7373041967740609,0.03950159152293139,-1.0835260285066974,46.528500175476076,45.27740005493164,-0.7968678485149647,-0.8739878458555908,45.997727082557795,46.405764757261664,-1.1039615818370163,0.08113937316349613,-0.40555071355822586,-0.5930522257192982,47.572683780336234,45.49364960894599,-0.9219906351009032,-0.29929437696975486,0.2992943769697542,1.4366513026593888,1.373050436314501,-1.3912198507933873,-1.4973148759590733,0.011434792048376385,-1,3.0,0.021790769568080348,0.08349520763722951,0.185329027731985
946,2019-10-09,46.880001068115234,ENB.TO,1.3574222971385097,-0.9374929919065838,-0.3418446135830277,-1.329363836600104,46.57950019836426,45.33640007019043,-1.1288220096344013,-1.269190831203544,46.032326062383575,46.41048352652389,-1.0510511451963682,0.1790609337005775,-0.72261577946877,-0.22626324865938877,47.57056112320457,45.58277228642271,-0.8673092680493214,0.3125078117270081,-0.3125078117270074,0.7830737571031207,1.059403996530549,-0.8169790488428024,-1.1283060678260786,0.011092159682507763,1,3.0,0.011518709226253643,0.06889930607175643,0.18472695499365255
947,2019-10-10,47.400001525878906,ENB.TO,0.5219390869311367,-0.7810659097953951,-0.6811905030491098,-1.538655150094157,46.65550022125244,45.408200073242185,-1.4137621779580989,-1.616484732556672,46.08596039428535,46.420329476766234,-0.9897253022322101,0.31207128344457064,-0.9810656518750029,0.12135729355000084,47.631195841171134,45.66980424529534,-0.03123930584836454,0.8882842270936488,-0.8882842270936465,0.3445682787412385,0.46953935752708664,-0.41329901441905853,-0.7590626047855993,0.00042187009330563185,1,3.0,0.0021096723818985197,0.048734124139902635,0.16898730092149927
948,2019-10-11,47.41999816894531,ENB.TO,0.6686386245856614,-1.1943756672186772,-0.6421266301423462,-1.4557506552437705,46.710500144958495,45.475,-1.3469425408747673,-1.5866968914033286,46.138275601134765,46.43027642892722,-0.942530497964318,0.4521194138434117,-0.9026437710340138,0.13001826031216074,47.757296112339965,45.672370661138224,0.528102890123682,0.8847882037348769,-0.8847882037348752,-0.4535242147898136,-0.12074407880433762,0.26578404458703186,-0.5597434582384587,-0.006748201332360648,1,3.0,0.008646218429799069,0.06010127370027574,0.1663855653523154
949,2019-10-15,47.099998474121094,ENB.TO,0.5346876809081292,-0.8215404613860132,-0.3680194224554656,-1.2004980740683397,46.734000015258786,45.528999938964844,-1.0721207197134242,-1.3294312902444345,46.17599022360482,46.436940329874425,-0.8986711288495451,0.5788119996202484,-0.6860572601316977,-0.133359262622477,47.79083763805108,45.675162346690136,-0.08087197813442379,0.5029442179335621,-0.5029442179335614,-1.2638463871709462,-0.4304604708770147,0.8462090582027788,0.1745305509986771,0.001061635952818163,-1,3.0,0.015499010203464891,0.06284507420517804,0.1511677914489553
950,2019-10-16,47.150001525878906,ENB.TO,0.5882893688951792,-0.7868746821036551,-0.3795554545472687,-1.15772488259955,46.75650005340576,45.58699996948242,-1.049450067275865,-1.3317083063348067,46.21418674526263,46.44403546615308,-0.8472700207997109,0.7161816352571857,-0.6800312866616393,-0.1056457833481152,47.831372435115696,45.68162754453925,0.3034673437392268,0.535216182656672,-0.5352161826566708,-1.1966338968436518,-0.44347115652140684,0.7094399708283272,0.012158796307418266,-0.003817609742323924,1,1.0,0.010604453527441882,0.07020143057210726,0.12492044960837645
951,2019-10-17,46.970001220703125,ENB.TO,1.130425943021125,-0.5708018037831566,-0.2215154408664276,-0.986216121305695,46.7685001373291,45.655599975585936,-0.8832007115960566,-1.1773158088034372,46.24382652861323,46.44926895624811,-0.7823467601304863,0.8492377407148695,-0.5639948524610576,-0.25879405009094886,47.8332758729317,45.68205755704063,-0.6393133780182017,0.30508241030477007,-0.3050824103047695,-1.1573249947528605,-0.7473844430081205,0.8948066559381372,0.21580533836895247,0.008303159027309936,-1,3.0,0.01830957181181625,0.07621881889114035,0.11113470875757692
952,2019-10-18,47.36000061035156,ENB.TO,0.7134570831788601,-0.5765639701076757,-0.4862772716386803,-1.1375899895201917,46.80200023651123,45.71040000915527,-1.0832791002030029,-1.4103020218896836,46.287598061230426,46.458330962756605,-0.7298925854288081,1.0202806530812947,-0.747188589635852,0.047687249791855776,47.88549806002137,45.68016877449198,-0.06727083521335103,1.1320037499951916,-1.132003749995189,-1.0005292580919727,-0.4717382397480286,0.6676551556497218,-0.12647395855786225,0.0012668403256024252,1,1.0,0.008023671098352336,0.062077672905823,0.07347971911714302
953,2019-10-21,47.41999816894531,ENB.TO,-0.0738450193107534,-0.26602420308139096,-0.4925113116953679,-1.1053436241351942,46.82750015258789,45.76019996643066,-1.0581157186185353,-1.3976689977815566,46.332005908591796,46.467899790678885,-0.6812045632511096,1.202363547654651,-0.7286527967637981,0.08239031457651495,47.94204129642329,45.67062553300378,-0.047878580844444754,1.1790504517445086,-1.179050451744506,-1.1364095966856076,-0.8031999185848289,1.0639826346713686,0.29640466373792185,0.0016870905555428362,1,1.0,0.011809392554083864,0.06178828381091317,0.05356391846490571
